image_path,label
./CIFAR10_Syn_Coreset/ipc1000/airplane/0012acd7-1a96-4593-a764-2d5c5727b7bf.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/00be941e-05c3-4c68-b8e5-5d69456bf53f.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/010447d1-2ae7-448d-9057-63a461b4ab15.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0138a7f4-e47b-4138-859d-98a90266e582.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/015c5a71-86a4-4aa4-9097-f2299885eb97.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/019e8941-a83a-4f7b-a730-85dc72273e0f.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/01b8d436-d960-4d1b-893f-336867f8aadf.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/01d4ff9d-f1fd-4112-a5fe-0d58ac8f3481.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/02078cf6-c7dc-478e-9b1b-538d19ab93e2.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/027dace2-2593-4dd7-9a5e-ed2dd84d1082.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0312a4b1-bbef-4166-a69d-9f3112c4cf93.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0383c1ed-7b30-4f34-af4d-40a88a79e682.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/04443bbd-8a3d-4877-9034-6d7492b87493.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/045d233e-d4c5-4112-8508-5d6099969226.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/047d5613-aab9-4a7f-b28c-d4953ec61ebe.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0488ed19-d316-44a4-bbba-2e72061e4791.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/055369ba-f6ac-47a3-9f06-c50aeb270478.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/05ee70d4-94ae-4744-bf0b-a355c4510c90.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0645a158-f598-446d-a1f6-9127c809e053.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/066e310e-221f-4ae9-ae15-22a2140cbe5e.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/06f0c105-1b32-4072-9af9-868b38a1a33d.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/071dbaab-09a7-4369-8ac8-288918c9739a.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/072f69c3-ae0a-434e-9154-4a92bf2d237e.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/078eed87-ba6d-4524-9f3c-1cd088065f21.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/080fc232-42bd-4dd2-9f59-ef99b512ae17.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/081f2958-7900-43d9-b818-2b296336c097.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/082cb2fa-b4be-4691-ba16-226f35734bb6.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/08360386-461c-42bf-92cd-b30c17b3fefe.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/08b949f1-c999-44eb-abab-fa07d3fdb317.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/08c4e514-ab15-44d5-b552-def63ff486ba.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/09130cc0-5406-43eb-852d-2e45faad0886.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/09bea9b2-660e-4082-8b64-489edc5813f4.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0a0782d2-0799-4482-892f-1b3388bc0a71.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0a1781cf-c17e-4fa9-a8f1-99859c055a79.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0a534ac9-32fd-42b2-a092-1001e46cf8ff.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0a575d17-cb21-4c88-ba88-2ddbaff077d4.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0a6b8268-8854-4096-a2da-44176ea03b59.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0a895b0b-fe5c-4c7b-a836-4229550a8dfa.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0ab72f05-fe93-4a83-8b94-e9e8073903c4.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0ae2fb9f-6b83-4563-b595-d4df6fcbb956.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0b5424d9-43c7-4bb4-8567-5844b9249f1a.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0b5a09f3-ee68-40ba-b923-d31c822ee33c.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0b5f7e3c-c388-422b-951a-534d5f661a29.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0b5f927a-bb96-49de-979f-7df45f9c70b4.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0b78a27c-817b-44ff-b326-41e07c9048d4.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0bc57d2a-f330-4ee8-a7b1-19b43160c854.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0c0afc7c-b437-44a2-8397-de97d114f1ed.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0c4db661-dba0-41f9-864d-948c452d21c3.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0d090dae-5f95-4ec8-ac45-2e30c79e0ad5.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0d3c00b1-6b86-4ea6-817e-7faf761d91d3.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0d50d473-f054-4de7-b8ca-5b2011af8583.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0d8a53cd-a54e-4d3e-b16d-1d3a127c613e.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0d8d1d69-da0f-4c59-be75-95257073f2b9.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0d8d9b6a-af40-4337-bef3-12b2bfeb7d5c.png,0
./CIFAR10_Syn_Coreset/ipc1000/airplane/0dd90040-a2f9-4a2d-badf-6bf77ad103db.png,0
