image_path,label
./CIFAR10_Syn_Coreset/ipc500/airplane/00468d31-63ef-44ff-8243-e889e58c4931.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/024a7766-8197-4c33-87d8-f481a2573693.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/036d587c-fee5-47bc-8117-21c1428eca9c.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/044d5527-b9fd-43c4-994d-f82ceebe61f4.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/04841af9-6864-45f7-8d10-dc06781a7a87.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/0544fb1b-2796-4471-b534-bcc6918881c5.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/05ede04c-2f26-4eb7-ae9a-4c05071ddbb9.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/062a5efd-7c96-415e-aed6-b72c2f657c2d.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/06949f2f-5a5a-4a40-a1b2-87b8c4c9fe1e.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/06e3904b-943a-4a5b-8f10-5ab425ba1c79.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/07209be4-8ef2-405c-a1c7-c39853e03f6f.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/08cc145c-5037-440f-8afa-293a4568ba59.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/08d6f6ef-cad7-4334-84b8-102387257885.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/09be3736-c407-4d26-b7c0-da8114f2813e.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/0a540e77-7888-4a2c-a22d-93e02497ffb4.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/0acf8acc-3be5-4b78-9324-4038c55c9164.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/0c60456c-7fb5-458f-b790-ad43791f8fc3.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/0cdf2322-d2e5-4efd-b628-3c798812c4c1.png,0
./CIFAR10_Syn_Coreset/ipc500/airplane/0d571b36-198e-40f5-9df3-6446d031f1af.png,0
